success,video_path,starts,ends,text,formatted_data
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/56381884@N00_3179783872_78e09f24cf.avi,tensor([[0]]),tensor([[31]]),the view of the paper is so close the smaller writing is almost clear enough to read camera zooms into paper of rosetta stone zoom in on the writing about the rock camera zooms all the way in the paper zooms in a description of the rosetta stone,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6853.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/80591230@N00_3169137389_7ae6918c60.mov,tensor([[0]]),tensor([[31]]),only the boy in the sled before you see anyone else person in blue jacket runs into view a third person enters view only the kid in the red coat on the yellow sled is visible for a brief moment.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6854.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7271221@N04_4224778139_5bf3226323.avi,tensor([[0]]),tensor([[31]]),a long blue stick thing appears and leaves green tube thing moves out of view a fish is seen swimming under water we see the object of attention move green fish with blue edges begins to swim.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6855.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/79229619@N00_2435578867_b6c963e14f.avi,tensor([[0]]),tensor([[31]]),boy is in the doorway dancing dancing child goes into other room the boy walks onto the rug.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6856.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/8071066@N04_3754457066_59949895f7.mp4,tensor([[0]]),tensor([[31]]),man in white walks through frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6857.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/40425693@N00_8683071336_24bd8b5171.,tensor([[0]]),tensor([[31]]),men in green vests come into view officials in neon vests can clearly see the word 'over',/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6858.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/37996627153@N01_4548734863_05b6b5750c.avi,tensor([[0]]),tensor([[31]]),back of a mans head comes into view,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6859.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/88711420@N00_2922215275_563d7a4e3b.mpg,tensor([[0]]),tensor([[31]]),readable lone star college tx sign camera shows lone star college tx lone star colleges tx is clearly readable person in blue is reaching for something in the bag closeup of table sign first time we see the sign lon star college tx,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6860.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/84411153@N00_4401804464_e3517cef1c.avi,tensor([[0]]),tensor([[31]]),shows hope on side of banjo man shows the tin box banjo with the word hope on it man shows the word hope on his instrument man first begins to play man smiles weirdly while holding banjo.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6861.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/83129246@N00_5202800204_4f1da42afc.mov,tensor([[0]]),tensor([[31]]),baby is looking directly at camera baby smiles the longest n clip the baby looks at the camera and smiles the first time baby swings forward and smiles constantly,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6862.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/68676478@N00_3066240433_c0e70e8546.3g2,tensor([[0]]),tensor([[31]]),the man reaches up and scratches his nose. man scratches corner of left eye camera pans to the right to show asian women.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6863.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/64857724@N00_3250814774_84f4083c50.mov,tensor([[0]]),tensor([[31]]),we pass a man with an umbrella in front of a red bench.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6864.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/80802021@N00_5688320306_5420ffb5b3.avi,tensor([[0]]),tensor([[31]]),yellow bottle comes into view man picks up yellow container. the man in the yellow shirt sticks a pen into the cap of a bottle.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6865.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/49298208@N04_4651585105_02202b6ec7.mp4,tensor([[0]]),tensor([[31]]),man comes into view man in striped shirt comes into view woman in white and gray stripped shirt is seen a person in a striped shirt is shown.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6866.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/87125115@N00_4130510851_50ccf66fc4.avi,tensor([[0]]),tensor([[31]]),blue light fades and it shows a guy at a piano blue lights disappear from view a man wearing black jumps up and down they leave the blue-room,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6867.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/86716082@N00_2754353122_15a3611f56.avi,tensor([[0]]),tensor([[31]]),shaky camera person scene shifts slightly to the right.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6868.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/87195835@N00_5145307218_744f9506a0.mov,tensor([[0]]),tensor([[31]]),guy with red bad on bike goes right man in red is seen a man in a red jacket comes into view man in yellow passes by,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6869.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/81542192@N00_5804687456_ffaf44697a.mov,tensor([[0]]),tensor([[31]]),dog jumps dog jumps for the first time the woman bends her and you see her cup dog jumps for wire/string a puppy jumping in the air.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6870.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7674450@N07_6787121107_1003eafea9.avi,tensor([[0]]),tensor([[31]]),man whips off shirt a group of basketball players put their fists together as a team. the team puts their hands together. '15 takes off his shirt,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6871.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/51559179@N00_5903844969_8fe67130ee.mov,tensor([[0]]),tensor([[31]]),a child is being asked a question the camera zooms in on the window to see whats inside the window we are looking in the window the person films inside the building. a boy standing in front of a window.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6872.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7613314@N04_3478211587_2835088759.wmv,tensor([[0]]),tensor([[31]]),water fall is moving to right water spurts up in the air. water shoots up high,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6873.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/86378412@N00_3845768433_15f065e359.divx,tensor([[0]]),tensor([[31]]),the white car drives through the water and exits. white van drives past the camera white van passes out of view dark blue suv exits to left of frame white van passes by,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6874.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/90454079@N00_2401519894_39c7872900.mov,tensor([[0]]),tensor([[31]]),frame is filled with at least 10 jelly fish. a whole bunch of jellyfish we see many jellyfish.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6875.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/65558257@N00_3948938628_ef7c565792.3gp,tensor([[0]]),tensor([[31]]),chicken walks underneath the board chicken runs under the board the camera pans to the left quickly. three turkeys stand side by side brown chicken emerges from under the wood,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6876.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/62095201@N00_2778050054_99d690a720.avi,tensor([[0]]),tensor([[31]]),the roller coaster is closest to the top the roller coaster cars come into view from left the coaster reaches it's highest point. ride starts moving,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6877.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/82439919@N00_5265623495_6de0993491.mov,tensor([[0]]),tensor([[31]]),the train has left the station train completely exits frame train disappears to left end of train passes,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6878.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/86636022@N00_4468011784_0ba5109685.mpg,tensor([[0]]),tensor([[31]]),piano man first shown man touches face man looks at camera then crosses arms,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6879.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/62356115@N00_6039998758_6d5ba87fa4.mp4,tensor([[0]]),tensor([[31]]),lights first start flashing green light beam goes away the green lasers shut off. 2 green lights are in this frame,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6880.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/89741918@N00_5700711104_553da2160c.mov,tensor([[0]]),tensor([[31]]),the green craft shows up at the bottom. first time something shows up from a black screen. green light on bottom first appears,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6881.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/55426027@N03_5398485668_42ed3f713c.mov,tensor([[0]]),tensor([[31]]),bird scratches face with foot fence can be seen for entire frame the bird first ruffles its feathers slightly,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6882.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/79685986@N00_3926658109_1761a634e4.avi,tensor([[0]]),tensor([[31]]),driver is seen driver comes into view we can see the driver's face camera pans to the driver. we first see who's driving.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6883.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/58962383@N00_2759766458_1135c6a842.m4v,tensor([[0]]),tensor([[31]]),kitten passes brown furniture leg on the right for the first time,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6884.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/7768124@N08_4249660623_18ddb664bb.avi,tensor([[0]]),tensor([[31]]),person looks left face first appears person's face not in these frames man is not in view in these gifs,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6885.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/64409676@N00_3888869137_c2e059a9ec.m4v,tensor([[0]]),tensor([[31]]),baby barely sticks his tongue out 3 times. baby isn't looking at camera briefly baby has mouth wide open baby looks like its wanting to yawn,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6886.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/75125403@N00_2402499490_7912255e90.3gp,tensor([[0]]),tensor([[31]]),man in black shirt leaves the frame man in black shirt disappears from view first set of donuts rolls off the machine person enters frame briefly the second set of donuts roll off the machine,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6887.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/87208210@N00_3634407346_d5ac3cac24.mpg,tensor([[0]]),tensor([[31]]),move closer to rooster then quick move to the left centering the little birds. big chicken walks toward bush wooden fence first comes into view chick contemplates crossing the road,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6888.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/41185660@N07_5505974881_43653afc72.mov,tensor([[0]]),tensor([[31]]),"we first see blue-ish green cistern rider went fast pass rocks red dirt bike coming around corner camera pans right to see large, round aqua structure",/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6889.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/51636307@N00_2531884217_200e68ffa2.mpg,tensor([[0]]),tensor([[31]]),we first see blinking lights on the right hand in camera view camera first pans to right. camera flashes are seen the first time hand flashes in front of our view.,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6890.pth
True,/home/ubuntu/search_efs/public_datasets/didemo/all_videos/76151153@N08_13340544245_a08c8c4cc9.mov,tensor([[0]]),tensor([[31]]),girl with long reddish brown hair is first seen one person in camera view the white young man is speaking. we see the girl talking that was first seen earlier,/home/ubuntu/search_efs/public_datasets/didemo/formatted_data/train_data_id_6891.pth
